mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,work_age_days,recommendation_year,recommendation_month,location_key,work_normalized,amount_percentile
Mohammad Akbar Lone,WS/MP603/2023-2024/56103 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Sarai Dangarpora,2023-12-04,250000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Sarai Dangarpora,ws/mp603/2023-2024/56103 - crematoriums or structures on burial/ cremation ground for public convenience,0.3534
Mohammad Akbar Lone,WS/MP603/2023-2024/56104 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Unknown,Unknown,Ganstan,Sarai Dangarpora,2023-12-04,200000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Jammu And Kashmir|BARAMULLAH|Ganstan|Sarai Dangarpora,ws/mp603/2023-2024/56104 - crematoriums or structures on burial/ cremation ground for public convenience,0.25
Chandan Singh,NA - Construction of boundary walls of existing public and community buildings,Normal/Others,Bihar,NAWADA,District Planning Officer NAWADA_IDA,Unknown,Unknown,HISUA,Sonsa,2023-12-04,550000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|NAWADA|HISUA|Sonsa,na - construction of boundary walls of existing public and community buildings,0.747
Chandan Singh,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,NAWADA,District Planning Officer NAWADA_IDA,Unknown,Unknown,RAJAULI,Amawan,2023-12-04,500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|NAWADA|RAJAULI|Amawan,"na - construction of roads, approach roads, link roads and pathways",0.6623
Chandan Singh,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,NAWADA,District Planning Officer NAWADA_IDA,Unknown,Unknown,NARHAT,Jamuara,2023-12-04,500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|NAWADA|NARHAT|Jamuara,"na - construction of roads, approach roads, link roads and pathways",0.6623
A Chellakumar,NA - Construction of New Building,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,THALLY,Anchetty,2023-12-04,610000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|THALLY|Anchetty,na - construction of new building,0.7709
A Chellakumar,NA - Construction of New Building,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,KELAMANGALAM,Battamugulalam,2023-12-04,610000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|KELAMANGALAM|Battamugulalam,na - construction of new building,0.7709
A Chellakumar,NA - Construction of New Building,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,KELAMANGALAM,Nagamangalam,2023-12-04,610000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|KELAMANGALAM|Nagamangalam,na - construction of new building,0.7709
A Chellakumar,NA - Construction of culverts and bridges,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Uthangarai,Avvai Nagar,Unknown,Unknown,2023-12-04,700000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|Unknown|Unknown,na - construction of culverts and bridges,0.7886
A Chellakumar,NA - Construction of New Building,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Kelamangalam,Kelamangalam TP,Unknown,Unknown,2023-12-04,840000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|Unknown|Unknown,na - construction of new building,0.8239
A Chellakumar,NA - Installing community drinking water plants,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,THALLY,Anchetty,2023-12-04,985000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|THALLY|Anchetty,na - installing community drinking water plants,0.844
A Chellakumar,NA - Street lights,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,UTHANGARAI,Punganai,2023-12-04,304000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|UTHANGARAI|Punganai,na - street lights,0.4709
A Chellakumar,NA - Installing community drinking water plants,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Krishnagiri,Bus Stand,Unknown,Unknown,2023-12-04,985000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|Unknown|Unknown,na - installing community drinking water plants,0.844
A Chellakumar,NA - Construction of rooms and halls in school and colleges,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,SHOOLAGIRI,Ayaranapalli,2023-12-04,2400000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|SHOOLAGIRI|Ayaranapalli,na - construction of rooms and halls in school and colleges,0.9761
A Chellakumar,"NA - Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,SHOOLAGIRI,Uddanapalli,2023-12-04,990000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|SHOOLAGIRI|Uddanapalli,"na - construction of rooms and facilities for hospitals, fwc , phc centers and anm centers",0.8456
A Chellakumar,NA - Construction of public libraries and reading rooms,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Kaveripattinam,Kaveripattinam TP,Unknown,Unknown,2023-12-04,2600000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|Unknown|Unknown,na - construction of public libraries and reading rooms,0.9826
Chandan Singh,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,NAWADA,District Planning Officer NAWADA_IDA,Unknown,Unknown,NARHAT,Badalpur,2023-12-04,600000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|NAWADA|NARHAT|Badalpur,"na - construction of roads, approach roads, link roads and pathways",0.7632
A Chellakumar,NA - Installing community drinking water plants,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Denkanikottai,New Bus Stand,Unknown,Unknown,2023-12-04,985000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|Unknown|Unknown,na - installing community drinking water plants,0.844
S Venkatesan,WS/MP751/2023-2024/56129 - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,Unknown,Unknown,2023-12-04,299589,Approved by IDA,Unknown,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|Unknown|Unknown,ws/mp751/2023-2024/56129 - installing tube-wells and borewells,0.405
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Angadimangalam BIT 1,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Angadimangalam BIT 1,na - installing tube-wells and borewells,0.4381
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Isalani,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Isalani,na - installing tube-wells and borewells,0.4381
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Ilangiyendal,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Ilangiyendal,na - installing tube-wells and borewells,0.4381
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Kuruthur,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Kuruthur,na - installing tube-wells and borewells,0.4381
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Mathur,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Mathur,na - installing tube-wells and borewells,0.4381
S Venkatesan,NA - Installing tube-wells and borewells,Normal/Others,Tamil Nadu,MADURAI,DISTRICT COLLECTOR MADURAI_IDA,Unknown,Unknown,MADURAI EAST,Poolampatti,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|MADURAI|MADURAI EAST|Poolampatti,na - installing tube-wells and borewells,0.4381
Shri Sunny Deol,WS/MP376/2023-2024/56314 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Isapur (274),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Isapur (274),ws/mp376/2023-2024/56314 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,NA - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Chak Ram Sahai (7),2023-12-04,160000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Chak Ram Sahai (7),na - street lights,0.1678
A Chellakumar,NA - Construction of public libraries and reading rooms,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,UTHANGARAI,Kottukarampatti,2023-12-04,900000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|UTHANGARAI|Kottukarampatti,na - construction of public libraries and reading rooms,0.8318
A Chellakumar,NA - Construction of public libraries and reading rooms,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,UTHANGARAI,Panamarathupatti,2023-12-04,900000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|UTHANGARAI|Panamarathupatti,na - construction of public libraries and reading rooms,0.8318
A Chellakumar,NA - Construction of water tanks,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,UTHANGARAI,Giddampatti,2023-12-04,600000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|UTHANGARAI|Giddampatti,na - construction of water tanks,0.7632
A Chellakumar,NA - Construction of New Building,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,MATHUR,Naralepalle,2023-12-04,610000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|MATHUR|Naralepalle,na - construction of new building,0.7709
Pashupati Nath Singh,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER DHANBAD_IDA,Unknown,Unknown,Nirsa-Cum-Chirkunda,Madandi,2023-12-04,750000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Jharkhand|DHANBAD|Nirsa-Cum-Chirkunda|Madandi,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.8026
Manish Tewari,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,ANANDPUR SAHIB,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,Unknown,Unknown,MOHALI,Raipur Khurd (2),2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|ANANDPUR SAHIB|MOHALI|Raipur Khurd (2),"na - construction of roads, approach roads, link roads and pathways",0.4381
Manish Tewari,WS/MP711/2023-2024/56023 - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Punjab,ANANDPUR SAHIB,DEPUTY COMMISSIONER ROOPNAGAR_IDA,Unknown,Unknown,ANANDPUR SAHIB,Mahrauli (308),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|ANANDPUR SAHIB|ANANDPUR SAHIB|Mahrauli (308),ws/mp711/2023-2024/56023 - construction of additional rooms and halls in the existing public and community building,0.4381
Manish Tewari,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,ANANDPUR SAHIB,Deputy Commissioner Shahid Bhagat Singh Nagar_ida,Unknown,Unknown,SAROYA,Majari (169),2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|ANANDPUR SAHIB|SAROYA|Majari (169),"na - construction of roads, approach roads, link roads and pathways",0.4381
Shri Gurjeet Singh Aujla,"WS/MP381/2023-2024/56159 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Punjab,AMRITSAR,DEPUTY COMMISSIONER AMRITSAR_IDA,Unknown,Unknown,AJNALA,Dujowal (60),2023-12-04,100000,Approved by IDA,Completed,Lok Sabha,1009,2023,12,Punjab|AMRITSAR|AJNALA|Dujowal (60),"ws/mp381/2023-2024/56159 - construction of roads, link roads, pathways or any other road with or without drainage system",0.0815
Shri Gurjeet Singh Aujla,WS/MP381/2023-2024/56160 - Providing drains and gutters for public drainage,Normal/Others,Punjab,AMRITSAR,DEPUTY COMMISSIONER AMRITSAR_IDA,Unknown,Unknown,HARSHE CHHINA,Kot Sidhu (152),2023-12-04,500000,Approved by IDA,Sanctioned,Lok Sabha,1009,2023,12,Punjab|AMRITSAR|HARSHE CHHINA|Kot Sidhu (152),ws/mp381/2023-2024/56160 - providing drains and gutters for public drainage,0.6623
Shri Gurjeet Singh Aujla,WS/MP381/2023-2024/56161 - Development of public parks,Normal/Others,Punjab,AMRITSAR,DEPUTY COMMISSIONER AMRITSAR_IDA,Unknown,Unknown,ATTARI,Sangna (270),2023-12-04,400000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|AMRITSAR|ATTARI|Sangna (270),ws/mp381/2023-2024/56161 - development of public parks,0.5197
Shri Gurjeet Singh Aujla,"WS/MP381/2023-2024/56169 - Construction of roads, approach roads, link roads and pathways",Repair and Renovation,Punjab,AMRITSAR,DEPUTY COMMISSIONER AMRITSAR_IDA,Amritsar,4,Unknown,Unknown,2023-12-04,150000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|AMRITSAR|Unknown|Unknown,"ws/mp381/2023-2024/56169 - construction of roads, approach roads, link roads and pathways",0.1406
Shri Gurjeet Singh Aujla,"WS/MP381/2023-2024/56170 - Construction of roads, approach roads, link roads and pathways",Repair and Renovation,Punjab,AMRITSAR,DEPUTY COMMISSIONER AMRITSAR_IDA,Amritsar,4,Unknown,Unknown,2023-12-04,135000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|AMRITSAR|Unknown|Unknown,"ws/mp381/2023-2024/56170 - construction of roads, approach roads, link roads and pathways",0.1202
Shri Sunny Deol,WS/MP376/2023-2024/56280 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Bharial (10),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Bharial (10),ws/mp376/2023-2024/56280 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,WS/MP376/2023-2024/56284 - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Bharial (10),2023-12-04,80000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Bharial (10),ws/mp376/2023-2024/56284 - street lights,0.0567
Shri Sunny Deol,WS/MP376/2023-2024/56304 - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Kukar (11),2023-12-04,80000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Kukar (11),ws/mp376/2023-2024/56304 - street lights,0.0567
Shri Sunny Deol,WS/MP376/2023-2024/56306 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Doburji (1),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Doburji (1),ws/mp376/2023-2024/56306 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,WS/MP376/2023-2024/56307 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Kaira (282),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Kaira (282),ws/mp376/2023-2024/56307 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,WS/MP376/2023-2024/56308 - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Kaira (282),2023-12-04,80000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Kaira (282),ws/mp376/2023-2024/56308 - street lights,0.0567
Shri Sunny Deol,WS/MP376/2023-2024/56309 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Dodwan (279),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Dodwan (279),ws/mp376/2023-2024/56309 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,NA - Construction of community centers and community halls,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,GURDASPUR,Bahian (367),2023-12-04,3500000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|GURDASPUR|Bahian (367),na - construction of community centers and community halls,0.9888
Shri Sunny Deol,WS/MP376/2023-2024/56311 - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,GURDASPUR,Bahian (367),2023-12-04,320000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|GURDASPUR|Bahian (367),ws/mp376/2023-2024/56311 - street lights,0.4754
Shri Sunny Deol,WS/MP376/2023-2024/56312 - Installation of fixed garden gym equipment,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Malian (275),2023-12-04,300000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Malian (275),ws/mp376/2023-2024/56312 - installation of fixed garden gym equipment,0.4381
Shri Sunny Deol,WS/MP376/2023-2024/56313 - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Malian (275),2023-12-04,80000,Approved by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Malian (275),ws/mp376/2023-2024/56313 - street lights,0.0567
A Chellakumar,NA - Construction of public libraries and reading rooms,Normal/Others,Tamil Nadu,KRISHNAGIRI,DISTRICT COLLECTOR KRISHNAGIRI_IDA,Unknown,Unknown,MATHUR,Sonarahalli,2023-12-04,1359000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Tamil Nadu|KRISHNAGIRI|MATHUR|Sonarahalli,na - construction of public libraries and reading rooms,0.9296
Shri Sunny Deol,NA - Street lights,Normal/Others,Punjab,GURDASPUR,DEPUTY COMMISSIONER GURDASPUR_IDA,Unknown,Unknown,DINANAGAR,Pandori Bainsan (649),2023-12-04,160000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Punjab|GURDASPUR|DINANAGAR|Pandori Bainsan (649),na - street lights,0.1678
Sushil Kumar Singh,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Bihar,AURANGABAD_BR,DISTRICT PLANNING OFFICER GAYA_IDA,Unknown,Unknown,GURUA,Nauwa Khap,2023-12-04,300000,Action Pending,Unsanctioned,Lok Sabha,1009,2023,12,Bihar|AURANGABAD_BR|GURUA|Nauwa Khap,na - construction of common work sheds/ common covered sitting area,0.4381
Smt Ranjanben Dhananjay Bhatt,NA - Construction of footpaths and pedestrian ways,Normal/Others,Gujarat,VADODARA,DISTRICT COLLECTOR VADODARA_IDA,Vadodara,16,Unknown,Unknown,2023-12-04,250000,Rejected by IDA,Unsanctioned,Lok Sabha,1009,2023,12,Gujarat|VADODARA|Unknown|Unknown,na - construction of footpaths and pedestrian ways,0.3534
